ISO_YEAR,ISO_WEEK,ISO_WEEKSTARTDATE,region,location,admin1,latitude,longitude,daily_records,unique_daily_dates,mean_temperature_available_days,min_temperature_available_days,max_temperature_available_days,weekly_mean_temperature,weekly_min_temperature,weekly_max_temperature,complete_week
2009,35,2009-08-24,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,25.67142857142857,19.6,32.0,True
2009,35,2009-08-24,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,17.942857142857143,12.6,22.0,True
2009,35,2009-08-24,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,21.32857142857143,15.6,27.7,True
2009,35,2009-08-24,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,24.685714285714287,20.0,29.2,True
2009,35,2009-08-24,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,23.52857142857143,18.2,30.8,True
2009,36,2009-08-31,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,25.7,21.4,31.3,True
2009,36,2009-08-31,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,25.457142857142856,19.4,31.7,True
2009,36,2009-08-31,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,25.614285714285717,20.8,32.9,True
2009,36,2009-08-31,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,28.52857142857143,26.8,30.3,True
2009,36,2009-08-31,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,21.914285714285715,18.1,27.7,True
2009,36,2009-08-31,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,25.37142857142857,19.5,32.6,True
2009,36,2009-08-31,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,18.0,14.4,23.3,True
2009,36,2009-08-31,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,19.24285714285714,15.7,24.5,True
2009,36,2009-08-31,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,24.7,20.4,28.4,True
2009,36,2009-08-31,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,22.0,18.6,29.6,True
2009,37,2009-09-07,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,23.97142857142857,19.7,29.7,True
2009,37,2009-09-07,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,23.385714285714283,15.9,32.2,True
2009,37,2009-09-07,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,23.014285714285712,15.4,33.5,True
2009,37,2009-09-07,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,27.885714285714283,25.3,30.0,True
2009,37,2009-09-07,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,20.228571428571428,17.2,25.5,True
2009,37,2009-09-07,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,23.314285714285713,17.3,33.6,True
2009,37,2009-09-07,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,16.342857142857145,10.9,22.1,True
2009,37,2009-09-07,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,19.471428571428568,15.5,24.2,True
2009,37,2009-09-07,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,23.042857142857144,19.0,28.7,True
2009,37,2009-09-07,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,21.82857142857143,17.0,27.5,True
2009,38,2009-09-14,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,22.12857142857143,16.8,28.0,True
2009,38,2009-09-14,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,21.428571428571427,15.1,27.9,True
2009,38,2009-09-14,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,21.32857142857143,14.9,30.3,True
2009,38,2009-09-14,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,27.714285714285715,26.0,29.7,True
2009,38,2009-09-14,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,19.37142857142857,14.0,24.0,True
2009,38,2009-09-14,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,21.37142857142857,15.9,27.7,True
2009,38,2009-09-14,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,16.22857142857143,10.6,22.4,True
2009,38,2009-09-14,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,18.3,11.8,23.4,True
2009,38,2009-09-14,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,21.314285714285713,17.3,24.8,True
2009,38,2009-09-14,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,20.285714285714285,14.7,25.4,True
2009,39,2009-09-21,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,23.657142857142855,17.8,29.5,True
2009,39,2009-09-21,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,23.2,17.6,29.4,True
2009,39,2009-09-21,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,23.357142857142858,16.4,30.7,True
2009,39,2009-09-21,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,27.400000000000002,25.4,29.0,True
2009,39,2009-09-21,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,20.085714285714285,13.0,24.7,True
2009,39,2009-09-21,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,23.67142857142857,14.8,30.5,True
2009,39,2009-09-21,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,15.7,9.4,21.4,True
2009,39,2009-09-21,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,18.428571428571427,14.7,24.9,True
2009,39,2009-09-21,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,23.014285714285712,17.6,27.3,True
2009,39,2009-09-21,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,20.6,15.4,25.9,True
2009,40,2009-09-28,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,22.599999999999998,16.4,28.3,True
2009,40,2009-09-28,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,21.900000000000002,14.1,27.0,True
2009,40,2009-09-28,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,21.314285714285713,14.0,27.3,True
2009,40,2009-09-28,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,27.47142857142857,25.6,29.1,True
2009,40,2009-09-28,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,19.5,14.0,25.1,True
2009,40,2009-09-28,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,22.114285714285717,18.0,27.1,True
2009,40,2009-09-28,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,15.157142857142857,9.7,20.1,True
2009,40,2009-09-28,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,17.97142857142857,12.6,23.1,True
2009,40,2009-09-28,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,22.52857142857143,18.0,28.0,True
2009,40,2009-09-28,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,20.485714285714288,16.9,25.0,True
2009,41,2009-10-05,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,19.142857142857142,14.5,23.3,True
2009,41,2009-10-05,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,17.842857142857145,11.5,23.1,True
2009,41,2009-10-05,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,16.7,9.6,21.5,True
2009,41,2009-10-05,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,26.114285714285717,23.8,28.7,True
2009,41,2009-10-05,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,16.54285714285714,11.9,21.1,True
2009,41,2009-10-05,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,17.685714285714287,13.2,22.7,True
2009,41,2009-10-05,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,11.042857142857143,7.1,17.7,True
2009,41,2009-10-05,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,15.271428571428572,9.4,21.0,True
2009,41,2009-10-05,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,18.514285714285712,13.8,21.6,True
2009,41,2009-10-05,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,17.342857142857145,10.8,23.8,True
2009,42,2009-10-12,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,17.842857142857145,13.1,22.5,True
2009,42,2009-10-12,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,16.785714285714285,11.8,22.7,True
2009,42,2009-10-12,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,15.9,10.2,22.4,True
2009,42,2009-10-12,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,24.12857142857143,22.1,25.7,True
2009,42,2009-10-12,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,15.12857142857143,9.4,22.3,True
2009,42,2009-10-12,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,17.271428571428572,12.1,22.4,True
2009,42,2009-10-12,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,11.257142857142856,5.5,17.1,True
2009,42,2009-10-12,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,13.971428571428572,7.3,20.4,True
2009,42,2009-10-12,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,17.599999999999998,13.5,22.5,True
2009,42,2009-10-12,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,16.485714285714288,12.4,21.9,True
2009,43,2009-10-19,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,17.414285714285715,11.6,23.8,True
2009,43,2009-10-19,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,16.257142857142856,9.6,23.0,True
2009,43,2009-10-19,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,15.228571428571428,9.1,21.5,True
2009,43,2009-10-19,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,24.557142857142857,22.6,26.7,True
2009,43,2009-10-19,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,14.9,8.7,20.8,True
2009,43,2009-10-19,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,16.242857142857144,11.2,21.5,True
2009,43,2009-10-19,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,10.085714285714287,4.3,16.3,True
2009,43,2009-10-19,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,13.414285714285715,6.3,19.6,True
2009,43,2009-10-19,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,17.057142857142857,11.4,22.3,True
2009,43,2009-10-19,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,16.071428571428573,11.6,23.2,True
2009,44,2009-10-26,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,18.014285714285712,11.8,25.8,True
2009,44,2009-10-26,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,16.914285714285715,11.1,24.3,True
2009,44,2009-10-26,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,16.04285714285714,8.9,23.7,True
2009,44,2009-10-26,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,24.728571428571428,23.3,26.3,True
2009,44,2009-10-26,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,14.885714285714286,9.7,21.2,True
2009,44,2009-10-26,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,16.914285714285715,11.0,23.4,True
2009,44,2009-10-26,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,8.8,2.3,16.9,True
2009,44,2009-10-26,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,13.685714285714285,7.8,20.9,True
2009,44,2009-10-26,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,17.242857142857144,14.2,22.8,True
2009,44,2009-10-26,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,15.928571428571429,8.8,23.3,True
2009,45,2009-11-02,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,14.471428571428572,6.2,24.4,True
2009,45,2009-11-02,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,14.071428571428571,5.2,21.8,True
2009,45,2009-11-02,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,11.4,3.5,20.3,True
2009,45,2009-11-02,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,22.885714285714283,18.5,25.7,True
2009,45,2009-11-02,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,11.771428571428572,5.1,19.8,True
2009,45,2009-11-02,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,13.057142857142859,5.2,21.4,True
2009,45,2009-11-02,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,6.6000000000000005,-1.6,17.3,True
2009,45,2009-11-02,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,10.485714285714286,2.7,18.0,True
2009,45,2009-11-02,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,13.885714285714286,6.7,20.9,True
2009,45,2009-11-02,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,12.285714285714286,4.0,19.0,True
2009,46,2009-11-09,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,15.171428571428573,9.5,22.3,True
2009,46,2009-11-09,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,14.62857142857143,8.1,21.4,True
2009,46,2009-11-09,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,14.057142857142859,7.4,20.0,True
2009,46,2009-11-09,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,23.042857142857144,20.5,25.4,True
2009,46,2009-11-09,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,12.957142857142857,8.4,19.0,True
2009,46,2009-11-09,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,14.771428571428572,8.1,21.5,True
2009,46,2009-11-09,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,4.785714285714286,-2.2,16.2,True
2009,46,2009-11-09,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,12.585714285714285,7.7,18.0,True
2009,46,2009-11-09,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,15.728571428571428,9.5,20.7,True
2009,46,2009-11-09,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,14.414285714285715,8.7,20.7,True
2009,47,2009-11-16,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,9.185714285714285,6.3,13.0,True
2009,47,2009-11-16,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,8.571428571428571,4.8,13.0,True
2009,47,2009-11-16,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,8.442857142857143,2.8,13.8,True
2009,47,2009-11-16,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,21.74285714285714,19.2,24.8,True
2009,47,2009-11-16,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,7.571428571428571,3.1,11.5,True
2009,47,2009-11-16,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,9.442857142857141,4.5,13.4,True
2009,47,2009-11-16,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,1.3571428571428572,-1.6,6.4,True
2009,47,2009-11-16,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,6.1571428571428575,0.3,11.3,True
2009,47,2009-11-16,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,9.799999999999999,6.4,12.5,True
2009,47,2009-11-16,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,8.857142857142858,3.8,14.9,True
2009,48,2009-11-23,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,11.685714285714285,4.5,17.9,True
2009,48,2009-11-23,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,10.585714285714285,3.5,17.9,True
2009,48,2009-11-23,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,10.314285714285715,3.9,18.3,True
2009,48,2009-11-23,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,22.985714285714288,21.4,25.3,True
2009,48,2009-11-23,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,9.971428571428572,5.7,15.6,True
2009,48,2009-11-23,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,11.114285714285714,4.8,18.1,True
2009,48,2009-11-23,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,3.185714285714286,-0.4,10.2,True
2009,48,2009-11-23,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,8.72857142857143,1.5,15.9,True
2009,48,2009-11-23,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,11.9,6.6,16.9,True
2009,48,2009-11-23,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,10.971428571428572,6.1,16.6,True
2009,49,2009-11-30,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,10.442857142857141,4.7,16.1,True
2009,49,2009-11-30,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,9.428571428571429,4.1,16.0,True
2009,49,2009-11-30,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,8.542857142857143,2.9,15.1,True
2009,49,2009-11-30,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,19.428571428571427,17.4,22.2,True
2009,49,2009-11-30,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,8.485714285714286,4.4,13.2,True
2009,49,2009-11-30,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,9.442857142857141,4.9,15.9,True
2009,49,2009-11-30,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,1.457142857142857,-4.0,7.4,True
2009,49,2009-11-30,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,7.385714285714286,1.8,12.7,True
2009,49,2009-11-30,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,10.542857142857143,6.0,16.6,True
2009,49,2009-11-30,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,9.485714285714286,4.4,14.6,True
2009,50,2009-12-07,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,10.5,3.8,16.4,True
2009,50,2009-12-07,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,9.142857142857142,2.2,15.8,True
2009,50,2009-12-07,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,8.542857142857143,0.2,16.1,True
2009,50,2009-12-07,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,20.814285714285713,17.8,23.2,True
2009,50,2009-12-07,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,7.514285714285714,3.2,13.4,True
2009,50,2009-12-07,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,9.142857142857142,2.5,15.3,True
2009,50,2009-12-07,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,0.8428571428571429,-3.6,5.4,True
2009,50,2009-12-07,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,6.371428571428572,1.4,13.2,True
2009,50,2009-12-07,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,10.6,5.3,15.7,True
2009,50,2009-12-07,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,8.671428571428573,2.5,16.0,True
2009,51,2009-12-14,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,5.585714285714286,1.5,12.4,True
2009,51,2009-12-14,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,4.757142857142857,1.2,12.8,True
2009,51,2009-12-14,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,3.414285714285714,-2.2,12.5,True
2009,51,2009-12-14,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,17.37142857142857,14.1,22.0,True
2009,51,2009-12-14,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,1.7142857142857142,-0.7,6.2,True
2009,51,2009-12-14,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,4.1571428571428575,-2.0,12.8,True
2009,51,2009-12-14,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-4.742857142857143,-9.3,-0.9,True
2009,51,2009-12-14,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,0.9285714285714286,-2.8,6.0,True
2009,51,2009-12-14,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,5.385714285714286,1.4,12.5,True
2009,51,2009-12-14,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,4.357142857142857,-2.3,10.0,True
2009,52,2009-12-21,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,7.214285714285714,1.9,14.2,True
2009,52,2009-12-21,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,6.3,0.4,12.7,True
2009,52,2009-12-21,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,4.3,-1.7,11.3,True
2009,52,2009-12-21,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,18.285714285714285,13.5,22.1,True
2009,52,2009-12-21,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,3.8428571428571425,-0.5,8.5,True
2009,52,2009-12-21,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,6.314285714285714,-0.1,12.2,True
2009,52,2009-12-21,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-4.185714285714285,-8.9,-0.6,True
2009,52,2009-12-21,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,2.728571428571428,-3.7,10.2,True
2009,52,2009-12-21,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,7.6000000000000005,2.7,13.1,True
2009,52,2009-12-21,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,5.314285714285715,-1.4,13.5,True
2009,53,2009-12-28,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.871428571428572,0.9,11.1,True
2009,53,2009-12-28,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,4.014285714285714,-0.0,10.3,True
2009,53,2009-12-28,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,2.814285714285714,-1.9,9.3,True
2009,53,2009-12-28,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,16.928571428571427,14.4,20.3,True
2009,53,2009-12-28,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,2.3285714285714287,-1.2,10.3,True
2009,53,2009-12-28,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,4.071428571428571,-1.3,12.6,True
2009,53,2009-12-28,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-2.185714285714286,-8.1,2.4,True
2009,53,2009-12-28,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,1.8714285714285714,-1.5,8.5,True
2009,53,2009-12-28,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,4.871428571428572,0.6,12.8,True
2009,53,2009-12-28,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,4.614285714285714,-2.4,13.5,True
2010,1,2010-01-04,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.457142857142857,0.6,11.8,True
2010,1,2010-01-04,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,3.957142857142857,0.7,10.1,True
2010,1,2010-01-04,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,3.0714285714285716,-2.2,9.0,True
2010,1,2010-01-04,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,16.54285714285714,14.1,19.9,True
2010,1,2010-01-04,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,3.1714285714285713,-0.2,5.9,True
2010,1,2010-01-04,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,4.142857142857143,-1.1,10.4,True
2010,1,2010-01-04,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-3.6999999999999997,-8.3,1.2,True
2010,1,2010-01-04,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,2.3000000000000003,-2.5,6.7,True
2010,1,2010-01-04,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,4.871428571428572,1.7,11.1,True
2010,1,2010-01-04,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,4.128571428571428,-1.8,11.5,True
2010,2,2010-01-11,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.085714285714286,-0.4,9.2,True
2010,2,2010-01-11,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,3.357142857142857,-1.1,10.1,True
2010,2,2010-01-11,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,1.8142857142857143,-2.6,9.6,True
2010,2,2010-01-11,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,15.771428571428572,12.2,20.5,True
2010,2,2010-01-11,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,1.2142857142857142,-1.9,7.2,True
2010,2,2010-01-11,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,3.4285714285714284,-2.0,10.0,True
2010,2,2010-01-11,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-7.714285714285714,-12.4,-2.3,True
2010,2,2010-01-11,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,0.31428571428571433,-3.6,7.1,True
2010,2,2010-01-11,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,4.357142857142857,-0.1,9.9,True
