ISO_YEAR,ISO_WEEK,ISO_WEEKSTARTDATE,location_count,complete_location_count,national_proxy_complete,national_mean_temperature,national_min_temperature,national_max_temperature
2011,10,2011-03-07,10,10,True,5.25,-0.51,14.370000000000001
2011,11,2011-03-14,10,10,True,7.201428571428572,-0.3599999999999999,16.56
2011,12,2011-03-21,10,10,True,6.18,0.5499999999999998,12.32
2011,13,2011-03-28,10,10,True,8.297142857142857,1.25,16.119999999999997
2011,14,2011-04-04,10,10,True,10.998571428571427,1.9599999999999997,18.86
2011,15,2011-04-11,10,10,True,11.858571428571429,4.1,20.03
2011,16,2011-04-18,10,10,True,11.662857142857142,5.4,18.22
2011,17,2011-04-25,10,10,True,14.36142857142857,6.909999999999999,21.970000000000002
2011,18,2011-05-02,10,10,True,15.634285714285715,9.34,23.23
2011,19,2011-05-09,10,10,True,17.518571428571427,10.8,24.75
2011,20,2011-05-16,10,10,True,18.11142857142857,11.09,24.94
2011,21,2011-05-23,10,10,True,17.27857142857143,12.069999999999999,22.77
2011,22,2011-05-30,10,10,True,18.137142857142855,12.719999999999999,24.35
2011,23,2011-06-06,10,10,True,20.857142857142854,15.76,25.79
2011,24,2011-06-13,10,10,True,20.435714285714287,16.15,25.15
2011,25,2011-06-20,10,10,True,23.592857142857145,18.72,29.639999999999997
2011,26,2011-06-27,10,10,True,24.884285714285717,20.62,30.160000000000004
2011,27,2011-07-04,10,10,True,25.494285714285716,20.84,30.589999999999996
2011,28,2011-07-11,10,10,True,26.35285714285714,22.44,31.080000000000002
2011,29,2011-07-18,10,10,True,24.417142857142856,19.61,29.910000000000004
2011,30,2011-07-25,10,10,True,25.397142857142857,22.06,29.47
2011,31,2011-08-01,10,10,True,26.014285714285712,22.130000000000003,30.72
2011,32,2011-08-08,10,10,True,27.22142857142857,23.080000000000002,31.639999999999997
2011,33,2011-08-15,10,10,True,25.841428571428573,21.97,30.78
2011,34,2011-08-22,10,10,True,25.038571428571426,21.52,29.360000000000003
2011,35,2011-08-29,10,10,True,25.854285714285716,22.45,30.24
2011,36,2011-09-05,10,10,True,24.262857142857143,18.48,29.610000000000003
2011,37,2011-09-12,10,10,True,25.41857142857143,21.71,29.82
2011,38,2011-09-19,10,10,True,20.10857142857143,14.38,25.76
2011,39,2011-09-26,10,10,True,19.72,14.309999999999999,25.36
2011,40,2011-10-03,10,10,True,17.38285714285714,12.209999999999999,22.82
2011,41,2011-10-10,10,10,True,18.997142857142855,13.2,24.169999999999998
2011,42,2011-10-17,10,10,True,17.642857142857146,11.15,23.35
2011,43,2011-10-24,10,10,True,15.707142857142859,9.64,21.66
2011,44,2011-10-31,10,10,True,17.158571428571427,12.02,22.240000000000002
2011,45,2011-11-07,10,10,True,14.534285714285716,10.309999999999999,19.61
2011,46,2011-11-14,10,10,True,12.848571428571429,6.720000000000001,19.81
2011,47,2011-11-21,10,10,True,9.265714285714285,4.64,16.22
2011,48,2011-11-28,10,10,True,11.017142857142856,5.970000000000001,18.25
2011,49,2011-12-05,10,10,True,7.274285714285715,1.8900000000000001,12.68
2011,50,2011-12-12,10,10,True,6.018571428571429,0.51,12.78
2011,51,2011-12-19,10,10,True,4.201428571428571,-0.2599999999999999,9.809999999999999
2011,52,2011-12-26,10,10,True,4.1,-0.14999999999999994,9.77
2012,1,2012-01-02,10,10,True,3.6714285714285717,-0.11000000000000006,8.61
2012,2,2012-01-09,10,10,True,3.37,-1.3099999999999998,7.93
2012,3,2012-01-16,10,10,True,4.708571428571429,-0.8,10.55
2012,4,2012-01-23,10,10,True,1.712857142857143,-2.7800000000000002,7.75
2012,5,2012-01-30,10,10,True,1.6157142857142859,-3.7399999999999998,7.58
2012,6,2012-02-06,10,10,True,3.001428571428572,-2.68,9.92
2012,7,2012-02-13,10,10,True,2.682857142857143,-3.47,9.16
2012,8,2012-02-20,10,10,True,5.2542857142857144,-1.6099999999999999,11.89
2012,9,2012-02-27,10,10,True,4.998571428571429,-1.7700000000000002,12.17
2012,10,2012-03-05,10,10,True,7.648571428571428,1.31,13.87
2012,11,2012-03-12,10,10,True,6.482857142857142,-0.7100000000000001,14.069999999999999
2012,12,2012-03-19,10,10,True,7.077142857142857,0.89,14.12
2012,13,2012-03-26,10,10,True,8.494285714285715,1.5400000000000003,17.73
2012,14,2012-04-02,10,10,True,8.402857142857142,1.9100000000000001,16.36
2012,15,2012-04-09,10,10,True,12.508571428571429,5.82,18.78
2012,16,2012-04-16,10,10,True,13.364285714285714,7.5200000000000005,18.94
2012,17,2012-04-23,10,10,True,16.197142857142858,9.459999999999999,23.34
2012,18,2012-04-30,10,10,True,17.375714285714288,11.33,23.59
2012,19,2012-05-07,10,10,True,15.587142857142856,9.040000000000001,22.44
2012,20,2012-05-14,10,10,True,17.43857142857143,10.57,23.270000000000003
2012,21,2012-05-21,10,10,True,18.394285714285715,12.99,24.53
2012,22,2012-05-28,10,10,True,19.122857142857143,13.8,24.68
2012,23,2012-06-04,10,10,True,20.571428571428573,15.61,25.77
2012,24,2012-06-11,10,10,True,20.535714285714285,16.240000000000002,26.439999999999998
2012,25,2012-06-18,10,10,True,21.021428571428572,16.86,26.02
2012,26,2012-06-25,10,10,True,21.802857142857142,17.259999999999998,26.810000000000002
2012,27,2012-07-02,10,10,True,23.467142857142857,19.369999999999997,28.01
2012,28,2012-07-09,10,10,True,24.520000000000003,19.15,29.3
2012,29,2012-07-16,10,10,True,25.054285714285715,20.91,30.910000000000004
2012,30,2012-07-23,10,10,True,26.678571428571427,21.89,31.7
2012,31,2012-07-30,10,10,True,27.089999999999996,23.21,31.8
2012,32,2012-08-06,10,10,True,25.944285714285712,21.380000000000003,31.01
2012,33,2012-08-13,10,10,True,26.495714285714286,22.869999999999997,31.339999999999996
2012,34,2012-08-20,10,10,True,26.967142857142857,23.2,31.3
2012,35,2012-08-27,10,10,True,26.44142857142857,22.54,31.04
2012,36,2012-09-03,10,10,True,25.61142857142857,22.21,29.95
2012,37,2012-09-10,10,10,True,25.32857142857143,21.32,29.810000000000002
2012,38,2012-09-17,10,10,True,23.44,18.490000000000002,29.2
2012,39,2012-09-24,10,10,True,21.237142857142857,16.79,26.24
2012,40,2012-10-01,10,10,True,20.3,15.73,24.79
2012,41,2012-10-08,10,10,True,18.347142857142856,12.66,23.15
2012,42,2012-10-15,10,10,True,17.052857142857142,11.370000000000001,23.66
2012,43,2012-10-22,10,10,True,16.017142857142858,10.61,22.259999999999998
2012,44,2012-10-29,10,10,True,13.117142857142857,8.2,19.23
2012,45,2012-11-05,10,10,True,13.721428571428572,8.629999999999999,18.580000000000002
2012,46,2012-11-12,10,10,True,11.114285714285714,6.1,16.23
2012,47,2012-11-19,10,10,True,9.611428571428572,4.49,14.73
2012,48,2012-11-26,10,10,True,7.7871428571428565,2.83,13.959999999999999
2012,49,2012-12-03,10,10,True,5.92,1.3499999999999999,13.05
2012,50,2012-12-10,10,10,True,5.992857142857143,0.31000000000000005,13.66
2012,51,2012-12-17,10,10,True,5.5042857142857144,0.36999999999999994,11.59
2012,52,2012-12-24,10,10,True,4.11,-0.8700000000000001,11.53
2013,1,2012-12-31,10,10,True,2.902857142857143,-1.45,9.77
2013,2,2013-01-07,10,10,True,3.542857142857143,-0.85,9.75
2013,3,2013-01-14,10,10,True,2.5114285714285716,-3.06,7.8
2013,4,2013-01-21,10,10,True,3.7842857142857143,-1.6800000000000002,10.07
2013,5,2013-01-28,10,10,True,5.474285714285715,-1.7,13.819999999999999
2013,6,2013-02-04,10,10,True,4.228571428571429,-1.51,11.940000000000001
2013,7,2013-02-11,10,10,True,3.4228571428571426,-1.41,9.8
2013,8,2013-02-18,10,10,True,3.265714285714286,-1.4099999999999997,9.14
2013,9,2013-02-25,10,10,True,5.461428571428572,-1.6900000000000002,14.4
2013,10,2013-03-04,10,10,True,8.452857142857143,0.56,18.240000000000002
2013,11,2013-03-11,10,10,True,7.757142857142857,0.3599999999999999,17.81
2013,12,2013-03-18,10,10,True,10.315714285714286,2.7299999999999995,18.09
2013,13,2013-03-25,10,10,True,9.327142857142857,2.57,17.130000000000003
2013,14,2013-04-01,10,10,True,11.731428571428571,4.09,19.630000000000003
2013,15,2013-04-08,10,10,True,10.09,3.8600000000000003,19.080000000000002
2013,16,2013-04-15,10,10,True,12.305714285714286,5.68,21.05
2013,17,2013-04-22,10,10,True,12.83857142857143,5.2,19.96
2013,18,2013-04-29,10,10,True,13.068571428571428,6.839999999999999,20.55
2013,19,2013-05-06,10,10,True,15.505714285714285,7.88,23.59
2013,20,2013-05-13,10,10,True,17.551428571428573,11.18,25.009999999999998
2013,21,2013-05-20,10,10,True,19.46857142857143,13.309999999999999,26.080000000000002
2013,22,2013-05-27,10,10,True,20.162857142857142,14.64,26.26
2013,23,2013-06-03,10,10,True,20.667142857142856,14.77,26.73
2013,24,2013-06-10,10,10,True,23.215714285714284,17.619999999999997,29.28
2013,25,2013-06-17,10,10,True,22.284285714285716,17.19,27.74
2013,26,2013-06-24,10,10,True,22.302857142857142,18.21,26.75
2013,27,2013-07-01,10,10,True,24.461428571428574,19.71,30.01
2013,28,2013-07-08,10,10,True,26.669999999999998,22.84,31.26
2013,29,2013-07-15,10,10,True,25.021428571428572,20.619999999999997,29.97
2013,30,2013-07-22,10,10,True,25.84714285714286,21.919999999999998,30.839999999999996
2013,31,2013-07-29,10,10,True,25.95,22.21,30.119999999999997
2013,32,2013-08-05,10,10,True,27.959999999999997,23.53,33.28
2013,33,2013-08-12,10,10,True,28.15571428571429,23.48,33.19
2013,34,2013-08-19,10,10,True,27.248571428571427,22.79,32.730000000000004
2013,35,2013-08-26,10,10,True,24.998571428571427,20.56,30.48
2013,36,2013-09-02,10,10,True,23.628571428571426,20.11,28.43
2013,37,2013-09-09,10,10,True,24.60142857142857,19.75,29.630000000000003
2013,38,2013-09-16,10,10,True,22.345714285714287,16.31,27.79
2013,39,2013-09-23,10,10,True,21.255714285714284,15.0,27.439999999999998
2013,40,2013-09-30,10,10,True,21.254285714285714,16.2,26.889999999999997
2013,41,2013-10-07,10,10,True,21.771428571428572,14.7,27.160000000000004
2013,42,2013-10-14,10,10,True,16.667142857142856,11.809999999999999,23.36
2013,43,2013-10-21,10,10,True,16.904285714285713,11.86,22.0
2013,44,2013-10-28,10,10,True,15.290000000000001,9.6,20.380000000000003
2013,45,2013-11-04,10,10,True,14.598571428571429,8.95,19.6
2013,46,2013-11-11,10,10,True,10.212857142857143,4.83,16.69
2013,47,2013-11-18,10,10,True,9.617142857142856,5.3100000000000005,15.719999999999999
2013,48,2013-11-25,10,10,True,8.775714285714287,2.82,16.5
2013,49,2013-12-02,10,10,True,8.322857142857142,3.8600000000000003,13.940000000000001
2013,50,2013-12-09,10,10,True,6.497142857142857,1.75,13.01
2013,51,2013-12-16,10,10,True,5.81,1.0799999999999998,10.52
2013,52,2013-12-23,10,10,True,4.384285714285714,-0.039999999999999813,9.77
2014,1,2013-12-30,10,10,True,5.3100000000000005,0.4400000000000001,10.879999999999999
2014,2,2014-01-06,10,10,True,3.7614285714285716,-1.3199999999999998,10.22
2014,3,2014-01-13,10,10,True,2.4885714285714284,-1.7100000000000002,7.290000000000001
2014,4,2014-01-20,10,10,True,4.364285714285714,-1.6200000000000003,12.58
2014,5,2014-01-27,10,10,True,6.324285714285714,-1.03,14.709999999999999
2014,6,2014-02-03,10,10,True,3.1285714285714286,-1.5899999999999999,13.51
2014,7,2014-02-10,10,10,True,2.7199999999999998,-2.1799999999999997,8.2
2014,8,2014-02-17,10,10,True,3.1942857142857144,-1.1199999999999999,8.67
2014,9,2014-02-24,10,10,True,7.2142857142857135,-0.0699999999999998,13.85
2014,10,2014-03-03,10,10,True,4.485714285714286,-0.5599999999999998,10.379999999999999
2014,11,2014-03-10,10,10,True,6.117142857142857,-0.2500000000000001,14.080000000000002
2014,12,2014-03-17,10,10,True,8.394285714285715,1.97,15.440000000000001
2014,13,2014-03-24,10,10,True,12.231428571428571,3.3899999999999997,18.87
2014,14,2014-03-31,10,10,True,10.07,3.8,17.77
2014,15,2014-04-07,10,10,True,10.84,3.29,18.580000000000002
2014,16,2014-04-14,10,10,True,12.437142857142858,5.64,19.9
2014,17,2014-04-21,10,10,True,14.432857142857141,7.4799999999999995,21.69
2014,18,2014-04-28,10,10,True,15.864285714285714,8.969999999999999,22.34
2014,19,2014-05-05,10,10,True,15.468571428571428,8.55,23.369999999999997
2014,20,2014-05-12,10,10,True,17.557142857142857,11.68,25.119999999999997
2014,21,2014-05-19,10,10,True,17.84285714285714,11.389999999999999,24.380000000000003
2014,22,2014-05-26,10,10,True,20.792857142857144,14.34,28.54
2014,23,2014-06-02,10,10,True,21.044285714285714,16.9,27.439999999999998
2014,24,2014-06-09,10,10,True,21.24142857142857,16.69,25.910000000000004
2014,25,2014-06-16,10,10,True,21.542857142857144,16.919999999999998,26.369999999999997
2014,26,2014-06-23,10,10,True,22.552857142857142,17.77,27.560000000000002
2014,27,2014-06-30,10,10,True,23.094285714285714,19.35,28.01
2014,28,2014-07-07,10,10,True,24.702857142857145,20.619999999999997,29.96
2014,29,2014-07-14,10,10,True,25.107142857142858,21.25,29.589999999999996
2014,30,2014-07-21,10,10,True,26.65285714285714,21.72,32.269999999999996
2014,31,2014-07-28,10,10,True,26.39142857142857,20.53,31.9
2014,32,2014-08-04,10,10,True,26.03,22.419999999999998,30.860000000000003
2014,33,2014-08-11,10,10,True,25.307142857142857,21.869999999999997,29.589999999999996
2014,34,2014-08-18,10,10,True,25.967142857142857,22.330000000000002,30.110000000000003
2014,35,2014-08-25,10,10,True,23.541428571428572,19.330000000000002,28.160000000000004
2014,36,2014-09-01,10,10,True,23.85857142857143,20.119999999999997,28.75
2014,37,2014-09-08,10,10,True,22.007142857142856,17.15,27.060000000000002
2014,38,2014-09-15,10,10,True,20.604285714285716,15.59,26.119999999999997
2014,39,2014-09-22,10,10,True,21.181428571428572,15.76,26.3
2014,40,2014-09-29,10,10,True,20.425714285714285,16.15,25.97
2014,41,2014-10-06,10,10,True,18.497142857142855,13.209999999999999,24.080000000000002
2014,42,2014-10-13,10,10,True,16.13142857142857,10.4,21.75
2014,43,2014-10-20,10,10,True,16.705714285714286,10.809999999999999,22.71
2014,44,2014-10-27,10,10,True,15.370000000000001,8.85,21.36
2014,45,2014-11-03,10,10,True,13.44857142857143,7.94,19.52
2014,46,2014-11-10,10,10,True,11.258571428571429,6.1,17.65
2014,47,2014-11-17,10,10,True,10.655714285714286,5.45,17.72
2014,48,2014-11-24,10,10,True,12.265714285714285,6.62,17.619999999999997
2014,49,2014-12-01,10,10,True,6.394285714285714,1.42,16.02
2014,50,2014-12-08,10,10,True,5.538571428571428,0.6500000000000001,12.07
2014,51,2014-12-15,10,10,True,3.95,-1.4000000000000001,9.99
2014,52,2014-12-22,10,10,True,4.074285714285714,-0.3899999999999998,10.26
2015,1,2014-12-29,10,10,True,3.8328571428571427,-1.53,10.58
2015,2,2015-01-05,10,10,True,4.831428571428572,0.27000000000000013,11.440000000000001
2015,3,2015-01-12,10,10,True,4.704285714285715,-0.16999999999999987,9.67
2015,4,2015-01-19,10,10,True,5.112857142857143,-0.20000000000000004,10.120000000000001
2015,5,2015-01-26,10,10,True,4.4799999999999995,-0.8100000000000002,12.3
2015,6,2015-02-02,10,10,True,3.7157142857142857,-1.1700000000000002,9.28
2015,7,2015-02-09,10,10,True,3.4042857142857144,-1.8599999999999999,10.49
2015,8,2015-02-16,10,10,True,5.948571428571428,0.23999999999999994,12.98
2015,9,2015-02-23,10,10,True,7.12,1.19,13.45
2015,10,2015-03-02,10,10,True,6.621428571428572,1.5,13.069999999999999
2015,11,2015-03-09,10,10,True,6.148571428571429,0.13999999999999999,13.14
2015,12,2015-03-16,10,10,True,11.31,4.9399999999999995,17.919999999999998
2015,13,2015-03-23,10,10,True,8.620000000000001,1.98,17.87
2015,14,2015-03-30,10,10,True,13.555714285714284,6.17,21.06
2015,15,2015-04-06,10,10,True,10.59,4.59,18.03
2015,16,2015-04-13,10,10,True,12.918571428571429,6.65,19.53
2015,17,2015-04-20,10,10,True,14.555714285714284,7.12,21.31
2015,18,2015-04-27,10,10,True,17.69,10.9,24.43
2015,19,2015-05-04,10,10,True,17.021428571428572,11.040000000000001,23.21
2015,20,2015-05-11,10,10,True,18.025714285714287,10.68,24.68
2015,21,2015-05-18,10,10,True,18.624285714285712,11.489999999999998,25.19
2015,22,2015-05-25,10,10,True,20.784285714285716,14.709999999999999,27.45
2015,23,2015-06-01,10,10,True,19.504285714285714,13.66,26.4
2015,24,2015-06-08,10,10,True,21.05857142857143,15.89,27.02
2015,25,2015-06-15,10,10,True,21.268571428571427,17.5,26.78
2015,26,2015-06-22,10,10,True,21.887142857142855,17.75,26.580000000000002
2015,27,2015-06-29,10,10,True,21.518571428571427,16.61,26.169999999999998
2015,28,2015-07-06,10,10,True,23.09,18.61,29.54
2015,29,2015-07-13,10,10,True,25.044285714285714,20.75,30.580000000000002
2015,30,2015-07-20,10,10,True,25.89142857142857,22.54,30.73
2015,31,2015-07-27,10,10,True,27.248571428571427,23.03,31.810000000000002
2015,32,2015-08-03,10,10,True,27.845714285714287,23.9,32.89
2015,33,2015-08-10,10,10,True,26.17714285714286,22.44,31.25
2015,34,2015-08-17,10,10,True,24.988571428571426,21.2,29.580000000000002
2015,35,2015-08-24,10,10,True,23.39857142857143,20.119999999999997,27.57
2015,36,2015-08-31,10,10,True,23.264285714285716,19.65,28.01
2015,37,2015-09-07,10,10,True,21.935714285714287,17.6,26.110000000000003
2015,38,2015-09-14,10,10,True,20.801428571428573,16.47,25.669999999999998
2015,39,2015-09-21,10,10,True,21.15142857142857,16.380000000000003,25.9
2015,40,2015-09-28,10,10,True,19.541428571428572,14.080000000000002,25.419999999999998
2015,41,2015-10-05,10,10,True,17.202857142857145,12.32,22.56
2015,42,2015-10-12,10,10,True,16.45,10.870000000000001,23.03
2015,43,2015-10-19,10,10,True,16.405714285714286,11.059999999999999,22.55
2015,44,2015-10-26,10,10,True,14.104285714285714,8.440000000000001,21.41
2015,45,2015-11-02,10,10,True,14.727142857142857,8.72,21.02
2015,46,2015-11-09,10,10,True,14.824285714285713,9.36,20.16
2015,47,2015-11-16,10,10,True,14.118571428571428,9.040000000000001,19.69
2015,48,2015-11-23,10,10,True,9.881428571428572,4.4399999999999995,17.25
2015,49,2015-11-30,10,10,True,9.15857142857143,4.43,15.780000000000001
2015,50,2015-12-07,10,10,True,9.595714285714285,3.55,16.65
2015,51,2015-12-14,10,10,True,8.007142857142856,2.3899999999999997,15.24
2015,52,2015-12-21,10,10,True,8.044285714285714,2.7399999999999998,14.05
2015,53,2015-12-28,10,10,True,5.938571428571429,1.22,13.24
2016,1,2016-01-04,10,10,True,6.317142857142857,1.9600000000000002,12.95
2016,2,2016-01-11,10,10,True,4.001428571428571,-0.6699999999999998,8.790000000000001
2016,3,2016-01-18,10,10,True,2.551428571428571,-3.45,8.29
2016,4,2016-01-25,10,10,True,4.151428571428572,-3.05,10.18
2016,5,2016-02-01,10,10,True,3.431428571428571,-1.42,8.8
2016,6,2016-02-08,10,10,True,6.678571428571428,-1.5099999999999998,16.53
2016,7,2016-02-15,10,10,True,4.977142857142857,-1.17,12.72
2016,8,2016-02-22,10,10,True,4.82,-0.43000000000000016,12.2
2016,9,2016-02-29,10,10,True,7.332857142857144,-0.45999999999999996,16.880000000000003
2016,10,2016-03-07,10,10,True,7.815714285714286,1.4000000000000001,16.91
2016,11,2016-03-14,10,10,True,9.492857142857144,2.6,17.52
2016,12,2016-03-21,10,10,True,7.6085714285714285,1.6,14.91
2016,13,2016-03-28,10,10,True,11.690000000000001,3.4799999999999995,18.85
2016,14,2016-04-04,10,10,True,13.464285714285714,7.06,20.3
2016,15,2016-04-11,10,10,True,13.187142857142856,5.029999999999999,21.509999999999998
2016,16,2016-04-18,10,10,True,14.707142857142859,7.2,21.869999999999997
2016,17,2016-04-25,10,10,True,14.80285714285714,8.209999999999999,22.05
2016,18,2016-05-02,10,10,True,17.222857142857144,10.709999999999999,24.21
2016,19,2016-05-09,10,10,True,17.544285714285714,10.95,24.31
2016,20,2016-05-16,10,10,True,18.534285714285716,11.24,26.2
2016,21,2016-05-23,10,10,True,20.665714285714287,14.809999999999999,27.21
2016,22,2016-05-30,10,10,True,19.082857142857144,12.930000000000001,25.630000000000003
2016,23,2016-06-06,10,10,True,21.240000000000002,15.62,27.110000000000003
2016,24,2016-06-13,10,10,True,22.0,17.77,27.54
2016,25,2016-06-20,10,10,True,22.595714285714287,18.57,27.28
2016,26,2016-06-27,10,10,True,23.471428571428568,18.2,29.380000000000003
2016,27,2016-07-04,10,10,True,24.48857142857143,20.41,30.04
2016,28,2016-07-11,10,10,True,24.628571428571426,20.29,29.389999999999997
2016,29,2016-07-18,10,10,True,24.61857142857143,20.35,29.68
2016,30,2016-07-25,10,10,True,25.78857142857143,21.9,30.610000000000003
2016,31,2016-08-01,10,10,True,26.972857142857144,22.990000000000002,31.689999999999998
2016,32,2016-08-08,10,10,True,26.951428571428572,21.96,32.65
2016,33,2016-08-15,10,10,True,27.507142857142856,23.61,32.36
2016,34,2016-08-22,10,10,True,26.525714285714287,21.830000000000002,31.7
2016,35,2016-08-29,10,10,True,25.142857142857146,20.35,30.15
2016,36,2016-09-05,10,10,True,24.728571428571428,20.22,29.589999999999996
2016,37,2016-09-12,10,10,True,23.52,20.18,27.72
2016,38,2016-09-19,10,10,True,21.67142857142857,18.0,26.5
2016,39,2016-09-26,10,10,True,22.83142857142857,17.57,27.939999999999998
2016,40,2016-10-03,10,10,True,21.34,15.559999999999999,27.119999999999997
2016,41,2016-10-10,10,10,True,16.78142857142857,11.72,22.86
2016,42,2016-10-17,10,10,True,18.054285714285715,12.76,24.35
2016,43,2016-10-24,10,10,True,15.517142857142858,10.18,22.68
2016,44,2016-10-31,10,10,True,12.562857142857144,8.059999999999999,18.45
2016,45,2016-11-07,10,10,True,11.639999999999999,6.640000000000001,18.66
2016,46,2016-11-14,10,10,True,13.219999999999999,6.25,19.89
2016,47,2016-11-21,10,10,True,10.22857142857143,3.54,18.009999999999998
2016,48,2016-11-28,10,10,True,9.938571428571429,4.970000000000001,16.1
2016,49,2016-12-05,10,10,True,8.134285714285713,3.11,15.35
2016,50,2016-12-12,10,10,True,6.232857142857143,0.9700000000000001,12.85
2016,51,2016-12-19,10,10,True,8.978571428571428,2.7600000000000002,16.73
2016,52,2016-12-26,10,10,True,6.027142857142857,0.6400000000000002,13.63
2017,1,2017-01-02,10,10,True,6.301428571428572,1.15,12.05
2017,2,2017-01-09,10,10,True,3.5985714285714288,-2.32,10.510000000000002
2017,3,2017-01-16,10,10,True,3.5714285714285716,-1.6600000000000001,8.98
2017,4,2017-01-23,10,10,True,3.541428571428571,-1.9300000000000002,11.9
2017,5,2017-01-30,10,10,True,5.075714285714286,-0.11999999999999986,11.39
2017,6,2017-02-06,10,10,True,3.54,-0.7899999999999998,9.1
2017,7,2017-02-13,10,10,True,5.3742857142857146,-0.43,14.26
2017,8,2017-02-20,10,10,True,5.784285714285714,0.1999999999999998,13.469999999999999
2017,9,2017-02-27,10,10,True,6.202857142857143,-0.16999999999999993,13.09
2017,10,2017-03-06,10,10,True,5.765714285714286,0.59,12.65
2017,11,2017-03-13,10,10,True,7.558571428571429,1.69,14.559999999999999
2017,12,2017-03-20,10,10,True,7.997142857142857,2.59,14.069999999999999
2017,13,2017-03-27,10,10,True,8.201428571428572,3.1,15.680000000000001
2017,14,2017-04-03,10,10,True,12.672857142857143,3.62,18.630000000000003
2017,15,2017-04-10,10,10,True,12.638571428571428,5.41,21.830000000000002
2017,16,2017-04-17,10,10,True,13.634285714285715,7.279999999999999,20.369999999999997
2017,17,2017-04-24,10,10,True,14.342857142857145,7.06,22.11
2017,18,2017-05-01,10,10,True,16.724285714285713,9.24,23.45
2017,19,2017-05-08,10,10,True,17.451428571428572,11.47,23.86
2017,20,2017-05-15,10,10,True,18.018571428571427,11.8,25.82
2017,21,2017-05-22,10,10,True,19.192857142857143,13.65,25.29
2017,22,2017-05-29,10,10,True,19.897142857142857,12.919999999999998,27.130000000000003
2017,23,2017-06-05,10,10,True,19.53142857142857,13.37,26.02
2017,24,2017-06-12,10,10,True,19.774285714285714,13.559999999999999,26.310000000000002
2017,25,2017-06-19,10,10,True,22.02285714285714,16.86,27.72
2017,26,2017-06-26,10,10,True,23.202857142857145,18.71,29.01
2017,27,2017-07-03,10,10,True,24.85857142857143,20.990000000000002,30.060000000000002
2017,28,2017-07-10,10,10,True,26.592857142857145,22.509999999999998,31.27
2017,29,2017-07-17,10,10,True,26.518571428571427,22.59,31.47
2017,30,2017-07-24,10,10,True,26.401428571428575,22.919999999999998,30.8
2017,31,2017-07-31,10,10,True,26.674285714285713,22.44,31.439999999999998
2017,32,2017-08-07,10,10,True,26.195714285714285,22.43,30.8
2017,33,2017-08-14,10,10,True,25.361428571428572,22.330000000000002,29.52
2017,34,2017-08-21,10,10,True,26.580000000000002,20.85,31.380000000000003
2017,35,2017-08-28,10,10,True,24.041428571428572,18.619999999999997,29.8
2017,36,2017-09-04,10,10,True,23.472857142857144,18.85,28.410000000000004
2017,37,2017-09-11,10,10,True,22.40285714285714,17.85,27.71
2017,38,2017-09-18,10,10,True,21.90142857142857,16.81,26.689999999999998
2017,39,2017-09-25,10,10,True,20.61714285714286,14.169999999999998,26.46
2017,40,2017-10-02,10,10,True,19.25857142857143,13.930000000000001,25.21
2017,41,2017-10-09,10,10,True,19.357142857142858,15.309999999999999,25.509999999999998
2017,42,2017-10-16,10,10,True,16.158571428571427,12.309999999999999,20.259999999999998
2017,43,2017-10-23,10,10,True,15.351428571428574,9.97,21.330000000000002
2017,44,2017-10-30,10,10,True,13.64857142857143,8.290000000000001,20.03
2017,45,2017-11-06,10,10,True,13.578571428571427,7.970000000000001,20.05
2017,46,2017-11-13,10,10,True,10.239999999999998,4.33,17.21
2017,47,2017-11-20,10,10,True,8.031428571428572,3.0500000000000003,14.41
2017,48,2017-11-27,10,10,True,8.994285714285713,3.44,16.43
2017,49,2017-12-04,10,10,True,6.007142857142857,1.2599999999999998,12.27
2017,50,2017-12-11,10,10,True,4.741428571428572,0.5500000000000002,11.32
2017,51,2017-12-18,10,10,True,5.605714285714286,0.73,12.65
2017,52,2017-12-25,10,10,True,4.711428571428572,0.5699999999999997,11.309999999999999
2018,1,2018-01-01,10,10,True,4.4314285714285715,0.19000000000000003,9.25
2018,2,2018-01-08,10,10,True,3.2142857142857144,-2.73,12.1
2018,3,2018-01-15,10,10,True,6.328571428571428,-1.27,12.65
2018,4,2018-01-22,10,10,True,1.0314285714285711,-4.09,7.35
2018,5,2018-01-29,10,10,True,2.122857142857143,-2.7600000000000002,7.7
2018,6,2018-02-05,10,10,True,2.217142857142857,-3.05,10.01
2018,7,2018-02-12,10,10,True,3.1100000000000003,-2.89,10.18
2018,8,2018-02-19,10,10,True,4.395714285714286,-0.9099999999999999,11.309999999999999
2018,9,2018-02-26,10,10,True,7.278571428571429,0.05999999999999979,16.75
2018,10,2018-03-05,10,10,True,7.087142857142856,0.55,16.009999999999998
2018,11,2018-03-12,10,10,True,9.41,1.5500000000000003,18.3
2018,12,2018-03-19,10,10,True,8.455714285714285,2.09,15.99
2018,13,2018-03-26,10,10,True,12.15857142857143,4.22,19.77
2018,14,2018-04-02,10,10,True,12.468571428571428,4.8100000000000005,20.98
2018,15,2018-04-09,10,10,True,12.947142857142856,4.74,20.380000000000003
2018,16,2018-04-16,10,10,True,14.65,6.92,23.740000000000002
2018,17,2018-04-23,10,10,True,15.624285714285714,9.17,22.53
2018,18,2018-04-30,10,10,True,16.754285714285714,10.32,24.330000000000002
2018,19,2018-05-07,10,10,True,15.680000000000001,9.0,22.330000000000002
